UNITS, [dd/MM/yyyy HH:mm:ss],[ms], Raw, V      , Raw, °C     , Raw, bar    , Raw1,Raw2, FTU    , Raw, m      , Raw, mg/l   , 
Sample,02/06/2023 13:38,0,,,11792195,22.974705,3203831,1.045363,0.9128,-525.799988,0.739106,,0.575659,,1.478211,
Sample,02/06/2023 13:38,0,,,11796215,22.926889,3203867,1.045375,1.6514,-404.399994,1.346489,,0.575851,,2.692978,
Sample,02/06/2023 13:38,0,,,11794543,22.946773,3203821,1.04536,1.3733,-508.5,1.117795,,0.575605,,2.23559,
Sample,02/06/2023 13:38,0,,,11794847,22.943157,3203759,1.04534,1.6075,-579,1.310388,,0.575274,,2.620776,
Sample,02/06/2023 13:38,0,,,11800710,22.873454,3203976,1.045411,1.1084,-617.200012,0.899956,,0.576432,,1.799913,
Sample,02/06/2023 13:38,0,,,11795570,22.934559,3203637,1.045299,1.4377,-474.100006,1.170754,,0.574623,,2.341508,
Sample,02/06/2023 13:39,0,,,11797722,22.90897,3203810,1.045356,1.6401,-557.5,1.337196,,0.575546,,2.674393,
Sample,02/06/2023 13:39,0,,,11798818,22.895941,3203819,1.045359,1.6944,-555.5,1.38185,,0.575595,,2.7637,
Sample,02/06/2023 13:39,0,,,11797644,22.909898,3204018,1.045425,1.4645,-506,1.192793,,0.576656,,2.385586,
Sample,02/06/2023 13:39,0,,,11796047,22.928886,3203465,1.045243,1.5753,-614.799988,1.283909,,0.573705,,2.567817,
Sample,02/06/2023 13:39,0,,,11785939,23.04917,3204007,1.045421,1.113,-554.200012,0.903739,,0.576598,,1.807478,
Sample,02/06/2023 13:39,0,9402047,5.601319,11778684,23.135607,3203370,1.045212,1.6221,-560.299988,1.322394,,0.573198,,2.644789,
Sample,02/06/2023 13:39,0,,,11771949,23.215928,3203745,1.045335,0.3935,-511.799988,0.312062,,0.5752,,0.624125,
Sample,02/06/2023 13:39,0,,,11767101,23.273793,3203281,1.045182,0.7669,-517.5,0.619126,,0.572722,,1.238251,
Sample,02/06/2023 13:39,0,,,11772582,23.208376,3203577,1.04528,1.6251,-517.200012,1.324861,,0.574303,,2.649723,
Sample,02/06/2023 13:39,0,,,11767741,23.266151,3203497,1.045253,1.4254,-600.200012,1.160639,,0.573876,,2.321279,
Sample,02/06/2023 13:39,0,,,11768227,23.260349,3203612,1.045291,1.3519,-506.899994,1.100197,,0.57449,,2.200394,
Sample,02/06/2023 13:39,0,,,11760759,23.349549,3203518,1.04526,1.5131,-535.299988,1.232759,,0.573988,,2.465518,
Sample,02/06/2023 13:40,0,,,11762734,23.32595,3203243,1.04517,1.6063,-740.700012,1.309401,,0.572519,,2.618803,
Sample,02/06/2023 13:40,0,,,11762540,23.328267,3203201,1.045156,1.5042,-475.700012,1.22544,,0.572295,,2.45088,
Sample,02/06/2023 13:40,0,,,11759849,23.360424,3203350,1.045205,1.6671,-588.099976,1.3594,,0.573091,,2.7188,
Sample,02/06/2023 13:40,0,,,11758062,23.381786,3203412,1.045226,1.5588,-458.299988,1.27034,,0.573422,,2.54068,
Sample,02/06/2023 13:40,0,,,11752517,23.448103,3203070,1.045113,1.6619,-592.400024,1.355124,,0.571595,,2.710247,
Sample,02/06/2023 13:40,0,,,11750719,23.469619,3203516,1.04526,1.4698,-487.899994,1.197151,,0.573977,,2.394303,
Sample,02/06/2023 13:40,0,,,11750231,23.475459,3203451,1.045238,1.1997,-563.299988,0.975036,,0.57363,,1.950072,
Sample,02/06/2023 13:40,0,,,11750857,23.467967,3203252,1.045173,1.3848,-534.200012,1.127252,,0.572567,,2.254504,
Sample,02/06/2023 13:40,0,,,11749966,23.478631,3203172,1.045147,1.6321,-514.200012,1.330618,,0.57214,,2.661235,
Sample,02/06/2023 13:40,0,,,11748284,23.498765,3203338,1.045201,1.6128,-609.599976,1.314747,,0.573027,,2.629493,
Sample,02/06/2023 13:40,0,,,11751152,23.464437,3203007,1.045092,0.9134,-756.099976,0.739599,,0.571258,,1.479198,
Sample,02/06/2023 13:40,0,,,11749363,23.485849,3203180,1.045149,1.6103,-458.5,1.312691,,0.572183,,2.625381,
Sample,02/06/2023 13:41,0,,,11747000,23.514139,3203223,1.045163,1.5141,-502,1.233581,,0.572413,,2.467163,
Sample,02/06/2023 13:41,0,9401993,5.601022,11739366,23.605601,3203222,1.045163,1.479,-540.900024,1.204717,,0.572407,,2.409434,
Sample,02/06/2023 13:41,0,,,11733611,23.674618,3203223,1.045163,1.4394,-620.400024,1.172152,,0.572413,,2.344304,
Sample,02/06/2023 13:41,0,,,11735335,23.653937,3203118,1.045129,1.6287,-594.400024,1.327822,,0.571852,,2.655643,
Sample,02/06/2023 13:41,0,,,11733327,23.678026,3203190,1.045153,1.5282,-458.399994,1.245176,,0.572236,,2.490352,
Sample,02/06/2023 13:41,0,,,11726435,23.760759,3203087,1.045119,1.6461,-582.099976,1.342131,,0.571686,,2.684261,
